vru.line,call_id,customer_id,priority,type,date,vru_entry,vru_exit,vru_time,q_start,q_exit,q_time,outcome,ser_start,ser_exit,ser_time,server,startdate
AA0107,44010,29721743,1,TT,1999-01-01,12:06:01,12:06:03,2,00:00:00,00:00:00,0,AGENT,12:06:02,12:06:08,6,BASCH,0
AA0108,81505,31759814,1,TT,1999-01-01,07:05:06,07:05:09,3,00:00:00,00:00:00,0,AGENT,07:05:08,07:05:08,0,BASCH,0
AA0108,143447,55944367,2,TT,1999-01-01,09:52:14,09:52:16,2,00:00:00,00:00:00,0,AGENT,09:52:15,09:52:22,7,KAZAV,0
AA0108,73208,28575710,1,TT,1999-01-01,10:21:33,10:21:33,0,10:21:33,10:22:44,71,HANG,00:00:00,00:00:00,0,NO_SERVER,0
AA0108,145438,56817943,2,TT,1999-01-01,13:20:31,13:20:31,0,13:20:31,13:21:14,43,AGENT,13:21:13,13:21:13,0,SHARON,0
AA0108,1173,0,0,TT,1999-01-01,13:39:28,13:41:51,143,00:00:00,00:00:00,0,HANG,00:00:00,00:00:00,0,NO_SERVER,0
AA0108,1174,0,0,TT,1999-01-01,13:50:02,13:50:55,53,00:00:00,00:00:00,0,HANG,00:00:00,00:00:00,0,NO_SERVER,0
AA0109,27869,0,0,PS,1999-01-01,00:48:36,00:48:54,18,00:00:00,00:00:00,0,HANG,00:00:00,00:00:00,0,NO_SERVER,0
AA0109,27870,0,0,PS,1999-01-01,07:12:42,07:12:54,12,00:00:00,00:00:00,0,AGENT,07:12:54,07:18:06,312,MICHAL,0
AA0109,2592,24082448,2,PS,1999-01-01,07:44:46,07:44:51,5,07:44:51,07:45:12,21,AGENT,07:45:10,07:46:15,65,MORIAH,0
AA0109,27872,0,0,PS,1999-01-01,08:09:18,08:09:29,11,00:00:00,00:00:00,0,AGENT,08:09:28,08:13:29,241,BASCH,0
AA0109,1436,13346390,2,PS,1999-01-01,08:20:09,08:20:15,6,08:20:15,08:21:35,80,AGENT,08:21:34,08:35:48,854,BASCH,0
AA0109,27874,0,0,NW,1999-01-01,08:29:43,08:29:52,9,08:29:52,08:30:26,34,AGENT,08:30:26,08:31:24,58,AVNI,0
AA0109,27875,0,0,NW,1999-01-01,08:45:28,08:45:37,9,08:45:37,08:45:54,17,AGENT,08:45:53,08:46:00,7,MICHAL,0
AA0109,27876,0,0,NW,1999-01-01,08:55:48,08:55:58,10,08:55:58,08:56:38,40,AGENT,08:56:37,08:58:30,113,BASCH,0
AA0109,535,4970810,2,PS,1999-01-01,09:07:24,09:07:30,6,09:07:30,09:09:21,111,AGENT,09:09:20,09:10:03,43,SHARON,0
AA0109,27878,0,0,PS,1999-01-01,09:21:08,09:21:18,10,00:00:00,00:00:00,0,AGENT,09:21:17,09:23:32,135,YITZ,0
AA0109,27879,0,0,PS,1999-01-01,09:31:41,09:32:16,35,00:00:00,00:00:00,0,AGENT,09:32:15,09:33:32,77,VICKY,0
AA0109,27880,0,0,NW,1999-01-01,09:43:26,09:43:36,10,09:43:36,09:44:20,44,AGENT,09:44:19,09:44:50,31,SHARON,0
AA0109,27881,0,0,PS,1999-01-01,09:56:05,09:56:15,10,00:00:00,00:00:00,0,AGENT,09:56:15,09:57:32,77,VICKY,0
AA0109,27882,0,0,PS,1999-01-01,10:11:05,10:11:15,10,00:00:00,00:00:00,0,AGENT,10:11:15,10:19:23,488,BASCH,0
AA0109,27883,0,0,PS,1999-01-01,10:27:51,10:28:00,9,00:00:00,00:00:00,0,AGENT,10:27:59,10:29:46,107,YITZ,0
AA0109,27884,0,0,NW,1999-01-01,10:42:01,10:42:15,14,00:00:00,00:00:00,0,AGENT,10:42:13,10:45:53,220,AVNI,0
AA0109,27885,0,0,PS,1999-01-01,10:57:43,10:57:54,11,00:00:00,00:00:00,0,AGENT,10:57:53,11:00:32,159,MORIAH,0
AA0109,27886,0,0,PS,1999-01-01,11:13:33,11:13:41,8,00:00:00,00:00:00,0,AGENT,11:13:41,11:15:56,135,YITZ,0
AA0109,27887,0,0,PS,1999-01-01,11:27:25,11:27:36,11,00:00:00,00:00:00,0,AGENT,11:27:35,11:29:12,97,SHARON,0
AA0109,6956,64664733,2,PS,1999-01-01,11:41:12,11:41:18,6,11:41:18,11:41:45,27,AGENT,11:41:44,11:42:36,52,MICHAL,0
AA0109,27889,0,0,PS,1999-01-01,11:56:40,11:56:48,8,00:00:00,00:00:00,0,AGENT,11:56:48,11:56:53,5,NO_SERVER,0
AA0109,27890,0,0,PS,1999-01-01,12:16:31,12:16:41,10,00:00:00,00:00:00,0,AGENT,12:16:40,12:17:43,63,BASCH,0
AA0109,27891,0,0,PS,1999-01-01,12:36:33,12:36:42,9,00:00:00,00:00:00,0,AGENT,12:36:42,12:38:39,117,SHARON,0
AA0109,27892,0,0,NW,1999-01-01,12:58:05,12:58:18,13,00:00:00,00:00:00,0,AGENT,12:58:16,12:59:35,79,AVNI,0
AA0109,27893,0,0,PS,1999-01-01,13:22:10,13:22:22,12,00:00:00,00:00:00,0,AGENT,13:22:21,13:23:37,76,SHARON,0
AA0109,3197,29725090,1,PS,1999-01-01,13:41:28,13:41:33,5,13:41:33,13:41:42,9,AGENT,13:41:41,13:43:11,90,SHARON,0
AA0109,27895,0,0,NW,1999-01-01,13:53:55,13:54:04,9,13:54:04,13:54:43,39,HANG,00:00:00,00:00:00,0,NO_SERVER,0
AA0109,27896,0,0,PS,1999-01-01,14:21:34,14:22:30,56,00:00:00,00:00:00,0,HANG,00:00:00,00:00:00,0,NO_SERVER,0
AA0109,27897,0,0,NW,1999-01-01,16:10:35,16:11:02,27,00:00:00,00:00:00,0,HANG,00:00:00,00:00:00,0,NO_SERVER,0
AA0110,27484,0,0,PS,1999-01-01,00:50:56,00:50:56,0,00:00:00,00:00:00,0,HANG,00:00:00,00:00:00,0,NO_SERVER,0
AA0110,27485,0,0,NW,1999-01-01,07:17:27,07:17:42,15,00:00:00,00:00:00,0,AGENT,07:17:41,07:19:56,135,YITZ,0
AA0110,27486,0,0,PS,1999-01-01,07:48:12,07:48:25,13,00:00:00,00:00:00,0,AGENT,07:48:24,07:50:06,102,BASCH,0
AA0110,27487,0,0,PS,1999-01-01,08:10:42,08:10:52,10,00:00:00,00:00:00,0,AGENT,08:10:51,08:37:26,1595,YITZ,0
AA0110,3134,28719359,2,PS,1999-01-01,08:20:45,08:20:51,6,08:20:51,08:22:19,88,AGENT,08:22:18,08:25:10,172,VICKY,0
AA0110,27489,0,0,NW,1999-01-01,08:30:25,08:30:36,11,00:00:00,00:00:00,0,AGENT,08:30:36,08:31:55,79,MICHAL,0
AA0110,3158,28937191,2,PS,1999-01-01,08:45:56,08:46:02,6,08:46:02,08:46:15,13,AGENT,08:46:14,08:49:21,187,MICHAL,0
AA0110,6242,57195596,2,PS,1999-01-01,08:56:21,08:56:27,6,08:56:27,08:58:34,127,PHANTOM,08:58:34,08:58:36,2,NO_SERVER,0
AA0110,6406,58702432,2,PS,1999-01-01,09:09:05,09:09:11,6,09:09:11,09:09:26,15,AGENT,09:09:26,09:09:53,27,MICHAL,0
AA0110,27493,0,0,PS,1999-01-01,09:21:13,09:21:23,10,00:00:00,00:00:00,0,AGENT,09:21:23,09:22:39,76,BASCH,0
AA0110,92,847012,2,PS,1999-01-01,09:31:47,09:31:52,5,09:31:52,09:32:25,33,AGENT,09:32:24,09:34:12,108,BASCH,0
AA0110,27495,0,0,NW,1999-01-01,09:43:44,09:43:54,10,09:43:54,09:44:26,32,AGENT,09:44:26,09:47:01,155,KAZAV,0
AA0110,27496,0,0,PS,1999-01-01,09:56:45,09:56:55,10,00:00:00,00:00:00,0,AGENT,09:56:53,09:59:31,158,YITZ,0
AA0110,27497,0,0,PS,1999-01-01,10:11:08,10:11:25,17,00:00:00,00:00:00,0,AGENT,10:11:24,10:12:15,51,YITZ,0
AA0110,3534,32397218,2,PS,1999-01-01,10:27:57,10:28:03,6,10:28:03,10:28:22,19,AGENT,10:28:21,10:30:51,150,SHARON,0
AA0110,27499,0,0,PS,1999-01-01,10:42:05,10:42:15,10,00:00:00,00:00:00,0,AGENT,10:42:14,10:49:13,419,SHARON,0
AA0110,27500,0,0,PS,1999-01-01,10:58:37,10:58:48,11,00:00:00,00:00:00,0,AGENT,10:58:48,11:08:01,553,KAZAV,0
AA0110,27501,0,0,PS,1999-01-01,11:13:50,11:14:00,10,00:00:00,00:00:00,0,AGENT,11:13:59,11:14:46,47,SHARON,0
AA0110,27502,0,0,NW,1999-01-01,11:28:13,11:28:28,15,00:00:00,00:00:00,0,AGENT,11:28:27,11:28:47,20,YITZ,0
AA0110,6264,57422487,2,PS,1999-01-01,11:42:01,11:42:06,5,11:42:06,11:42:11,5,AGENT,11:42:10,11:43:00,50,SHARON,0
AA0110,27504,0,0,PS,1999-01-01,11:57:07,11:57:15,8,00:00:00,00:00:00,0,AGENT,11:57:15,11:58:36,81,MICHAL,0
AA0110,27505,0,0,PS,1999-01-01,12:17:04,12:17:16,12,00:00:00,00:00:00,0,AGENT,12:17:16,12:23:40,384,MICHAL,0
AA0110,27506,0,0,NW,1999-01-01,12:36:36,12:36:53,17,00:00:00,00:00:00,0,AGENT,12:36:53,12:37:27,34,YITZ,0
AA0110,27507,0,0,NW,1999-01-01,12:58:43,12:58:52,9,12:58:52,12:58:55,3,AGENT,12:58:54,13:00:49,115,YITZ,0
AA0110,27508,0,0,PS,1999-01-01,13:22:21,13:22:33,12,00:00:00,00:00:00,0,AGENT,13:22:32,13:27:22,290,ZOHARI,0
AA0110,27509,0,0,PS,1999-01-01,13:42:27,13:42:36,9,00:00:00,00:00:00,0,AGENT,13:42:35,13:43:24,49,ZOHARI,0
AA0110,700,6420236,2,PS,1999-01-01,13:54:13,13:54:18,5,13:54:18,13:55:01,43,AGENT,13:55:00,13:58:07,187,SHARON,0
AA0110,27512,0,0,PS,1999-01-01,14:25:19,14:25:19,0,00:00:00,00:00:00,0,HANG,00:00:00,00:00:00,0,NO_SERVER,0
AA0110,27513,0,0,NW,1999-01-01,16:57:16,16:57:54,38,00:00:00,00:00:00,0,HANG,00:00:00,00:00:00,0,NO_SERVER,0
AA0111,1554,0,0,TT,1999-01-01,08:48:58,08:48:59,1,00:00:00,00:00:00,0,AGENT,08:48:59,08:48:59,0,YITZ,0
AA0111,103991,53902169,2,TT,1999-01-01,10:19:07,10:19:09,2,00:00:00,00:00:00,0,AGENT,10:19:08,10:19:17,9,KAZAV,0
AA0111,22817,11834645,2,TT,1999-01-01,13:43:23,13:43:25,2,00:00:00,00:00:00,0,AGENT,13:43:24,13:43:24,0,NO_SERVER,0
AA0112,1471,0,0,TT,1999-01-01,10:19:53,10:19:54,1,00:00:00,00:00:00,0,AGENT,10:19:54,10:19:54,0,AVNI,0
AA0112,19587,9610502,1,TT,1999-01-01,10:26:42,10:26:45,3,00:00:00,00:00:00,0,AGENT,10:26:43,10:26:52,9,YITZ,0
AA0112,69230,33991712,1,TT,1999-01-01,11:52:11,11:52:13,2,00:00:00,00:00:00,0,AGENT,11:52:12,11:52:12,0,NO_SERVER,0
AA0115,12077,0,0,NW,1999-01-01,00:51:23,00:51:58,35,00:00:00,00:00:00,0,HANG,00:00:00,00:00:00,0,NO_SERVER,0
AA0115,12078,0,0,PS,1999-01-01,07:21:12,07:21:23,11,00:00:00,00:00:00,0,AGENT,07:21:23,07:28:26,423,BASCH,0
AA0115,12079,0,0,PS,1999-01-01,07:48:27,07:48:34,7,00:00:00,00:00:00,0,AGENT,07:48:34,07:49:59,85,MICHAL,0
AA0115,12080,0,0,PS,1999-01-01,08:11:13,08:11:23,10,00:00:00,00:00:00,0,AGENT,08:11:23,08:18:01,398,KAZAV,0
AA0115,5730,23075732,1,PS,1999-01-01,08:21:50,08:21:56,6,08:21:56,08:22:28,32,AGENT,08:22:27,08:22:56,29,MORIAH,0
AA0115,12082,0,0,NW,1999-01-01,08:31:00,08:31:13,13,00:00:00,00:00:00,0,AGENT,08:31:11,08:32:06,55,KAZAV,0
AA0115,7320,29482635,1,PS,1999-01-01,08:46:01,08:46:07,6,08:46:07,08:46:30,23,AGENT,08:46:29,08:47:59,90,SHARON,0
AA0115,3870,15588221,2,PS,1999-01-01,08:58:31,08:58:37,6,08:58:37,08:58:49,12,HANG,08:58:50,08:58:55,5,NO_SERVER,0
AA0115,295,1187707,2,PS,1999-01-01,09:10:33,09:10:38,5,09:10:38,09:11:12,34,AGENT,09:11:12,09:12:48,96,KAZAV,0
AA0115,12086,0,0,PS,1999-01-01,09:23:43,09:23:52,9,00:00:00,00:00:00,0,AGENT,09:23:51,09:24:12,21,YITZ,0
AA0115,7891,31791213,1,PS,1999-01-01,09:34:05,09:34:10,5,09:34:10,09:34:19,9,HANG,00:00:00,00:00:00,0,NO_SERVER,0
AA0115,9352,37682796,1,PS,1999-01-01,09:44:29,09:44:35,6,09:44:35,09:45:01,26,AGENT,09:45:00,09:46:37,97,MICHAL,0
AA0115,12089,0,0,PS,1999-01-01,09:59:42,09:59:53,11,00:00:00,00:00:00,0,AGENT,09:59:52,10:00:34,42,KAZAV,0
AA0115,12090,0,0,PS,1999-01-01,10:12:13,10:12:22,9,00:00:00,00:00:00,0,AGENT,10:12:22,10:12:48,26,KAZAV,0
AA0115,7324,29518289,2,PS,1999-01-01,10:28:26,10:28:31,5,10:28:31,10:30:04,93,AGENT,10:30:03,10:33:33,210,YITZ,0
AA0115,12092,0,0,PS,1999-01-01,10:43:51,10:44:01,10,00:00:00,00:00:00,0,AGENT,10:44:01,10:46:39,158,MICHAL,0
AA0115,7960,32085276,1,PS,1999-01-01,11:00:53,11:00:59,6,11:00:59,11:01:06,7,AGENT,11:01:05,11:05:25,260,YITZ,0
AA0115,12094,0,0,PS,1999-01-01,11:16:35,11:16:45,10,00:00:00,00:00:00,0,AGENT,11:16:44,11:18:58,134,KAZAV,0
AA0115,12095,0,0,PS,1999-01-01,11:30:32,11:30:41,9,00:00:00,00:00:00,0,AGENT,11:30:39,11:32:23,104,BASCH,0
AA0115,12096,0,0,PS,1999-01-01,11:43:17,11:43:27,10,00:00:00,00:00:00,0,AGENT,11:43:27,11:45:27,120,SHARON,0
AA0115,12097,0,0,PS,1999-01-01,11:59:45,11:59:55,10,00:00:00,00:00:00,0,AGENT,11:59:55,12:01:05,70,VICKY,0
AA0115,8209,33104670,2,PS,1999-01-01,12:19:08,12:19:14,6,12:19:14,12:19:21,7,AGENT,12:19:20,12:20:09,49,KAZAV,0
AA0115,12099,0,0,PS,1999-01-01,12:40:50,12:41:02,12,00:00:00,00:00:00,0,AGENT,12:41:02,12:42:47,105,SHARON,0
AA0115,12100,0,0,PS,1999-01-01,13:03:03,13:03:16,13,00:00:00,00:00:00,0,AGENT,13:03:14,13:03:50,36,SHARON,0
AA0115,12101,0,0,NW,1999-01-01,13:28:13,13:28:28,15,00:00:00,00:00:00,0,AGENT,13:28:28,13:30:28,120,SHARON,0
AA0115,12102,0,0,PS,1999-01-01,13:45:10,13:45:29,19,00:00:00,00:00:00,0,AGENT,13:45:28,13:46:26,58,VICKY,0
AA0115,1507,6077978,2,PS,1999-01-01,13:57:24,13:57:29,5,13:57:29,13:58:12,43,AGENT,13:58:11,14:02:10,239,SHARON,0
AA0115,12104,0,0,PS,1999-01-01,14:35:42,14:36:04,22,00:00:00,00:00:00,0,HANG,00:00:00,00:00:00,0,NO_SERVER,0
AA0116,4971,0,0,IN,1999-01-01,08:09:38,08:09:49,11,00:00:00,00:00:00,0,AGENT,08:09:48,08:17:34,466,MICHAL,0
AA0116,4972,0,0,IN,1999-01-01,09:36:03,09:36:12,9,09:36:12,09:38:14,122,AGENT,09:38:13,09:44:57,404,MICHAL,0
AA0116,4973,0,0,IN,1999-01-01,10:12:03,10:12:12,9,10:12:12,10:13:50,98,HANG,00:00:00,00:00:00,0,NO_SERVER,0
AA0116,4974,0,0,IN,1999-01-01,10:15:14,10:15:24,10,10:15:24,10:17:00,96,AGENT,10:17:00,10:17:50,50,MICHAL,0
AA0116,4975,0,0,IN,1999-01-01,11:27:06,11:27:15,9,11:27:15,11:28:57,102,AGENT,11:28:56,11:41:39,763,MICHAL,0
AA0201,33333,0,0,PS,1999-01-01,01:16:58,01:17:34,36,00:00:00,00:00:00,0,HANG,00:00:00,00:00:00,0,NO_SERVER,0
AA0201,33334,0,0,PS,1999-01-01,07:21:38,07:21:50,12,00:00:00,00:00:00,0,AGENT,07:21:50,07:22:36,46,YITZ,0
AA0201,33335,0,0,PS,1999-01-01,07:49:56,07:50:05,9,00:00:00,00:00:00,0,AGENT,07:50:04,07:50:28,24,MORIAH,0
AA0201,4605,51165298,2,PS,1999-01-01,08:11:21,08:11:42,21,08:11:42,08:12:25,43,PHANTOM,08:12:24,08:13:18,54,NO_SERVER,0
AA0201,744,8266777,2,PS,1999-01-01,08:22:35,08:22:40,5,08:22:40,08:22:56,16,AGENT,08:22:55,08:24:57,122,SHARON,0
AA0201,33338,0,0,NW,1999-01-01,08:32:56,08:33:09,13,00:00:00,00:00:00,0,AGENT,08:33:08,08:33:24,16,MICHAL,0
AA0201,4980,55341648,2,PS,1999-01-01,08:46:06,08:46:11,5,08:46:11,08:46:48,37,AGENT,08:46:48,08:50:33,225,KAZAV,0
AA0201,33340,0,0,NW,1999-01-01,08:57:24,08:57:33,9,08:57:33,08:58:41,68,AGENT,08:58:40,08:59:56,76,BASCH,0
AA0201,33341,0,0,PS,1999-01-01,09:10:05,09:10:15,10,00:00:00,00:00:00,0,AGENT,09:10:15,09:12:09,114,SHARON,0
AA0201,33342,0,0,PS,1999-01-01,09:21:54,09:22:04,10,00:00:00,00:00:00,0,AGENT,09:22:03,09:24:14,131,KAZAV,0
AA0201,27612,306886417,1,PS,1999-01-01,09:32:01,09:32:07,6,09:32:07,09:34:17,130,AGENT,09:34:16,09:37:02,166,BASCH,0
AA0201,2641,29356508,2,PS,1999-01-01,09:43:53,09:43:58,5,09:43:58,09:44:55,57,AGENT,09:44:53,09:48:42,229,SHARON,0
AA0201,33345,0,0,PS,1999-01-01,09:59:13,09:59:30,17,00:00:00,00:00:00,0,AGENT,09:59:29,10:00:36,67,BASCH,0
AA0201,33346,0,0,NW,1999-01-01,10:11:32,10:11:48,16,00:00:00,00:00:00,0,AGENT,10:11:47,10:16:41,294,MICHAL,0
AA0201,1271,14129662,2,PS,1999-01-01,10:28:25,10:28:31,6,10:28:31,10:29:52,81,AGENT,10:29:51,10:34:19,268,MICHAL,0
AA0201,33348,0,0,PS,1999-01-01,10:43:27,10:43:42,15,00:00:00,00:00:00,0,AGENT,10:43:41,10:52:52,551,MORIAH,0
AA0201,33349,0,0,PS,1999-01-01,11:00:32,11:00:42,10,00:00:00,00:00:00,0,AGENT,11:00:41,11:03:12,151,MICHAL,0
AA0201,33350,0,0,PS,1999-01-01,11:15:41,11:15:49,8,00:00:00,00:00:00,0,AGENT,11:15:48,11:18:20,152,SHARON,0
AA0201,33351,0,0,PS,1999-01-01,11:30:29,11:30:40,11,00:00:00,00:00:00,0,AGENT,11:30:39,11:34:05,206,YITZ,0
AA0201,33352,0,0,NW,1999-01-01,11:43:01,11:43:14,13,00:00:00,00:00:00,0,AGENT,11:43:13,11:43:37,24,KAZAV,0
AA0201,33353,0,0,PS,1999-01-01,11:59:41,11:59:53,12,00:00:00,00:00:00,0,AGENT,11:59:52,12:07:01,429,SHARON,0
AA0201,33354,0,0,NW,1999-01-01,12:17:36,12:17:51,15,00:00:00,00:00:00,0,AGENT,12:17:50,12:18:41,51,SHARON,0
AA0201,33355,0,0,PS,1999-01-01,12:40:01,12:40:09,8,00:00:00,00:00:00,0,AGENT,12:40:09,12:42:55,166,AVNI,0
AA0201,33356,0,0,NW,1999-01-01,13:00:58,13:01:10,12,00:00:00,00:00:00,0,AGENT,13:01:10,13:02:25,75,AVNI,0
AA0201,33357,0,0,NE,1999-01-01,13:25:51,13:26:01,10,00:00:00,00:00:00,0,AGENT,13:26:00,13:32:06,366,AVNI,0
AA0201,2563,28497956,2,PS,1999-01-01,13:44:09,13:44:15,6,13:44:15,13:44:59,44,AGENT,13:44:59,13:45:07,8,VICKY,0
AA0201,2166,24089591,1,PS,1999-01-01,13:55:01,13:55:06,5,13:55:06,13:55:50,44,HANG,00:00:00,00:00:00,0,NO_SERVER,0
AA0201,33360,0,0,PS,1999-01-01,14:26:49,14:27:02,13,00:00:00,00:00:00,0,HANG,00:00:00,00:00:00,0,NO_SERVER,0
AA0201,33361,0,0,NW,1999-01-01,17:20:08,17:21:05,57,00:00:00,00:00:00,0,HANG,00:00:00,00:00:00,0,NO_SERVER,0
AA0202,32426,0,0,NW,1999-01-01,01:19:19,01:19:45,26,00:00:00,00:00:00,0,HANG,00:00:00,00:00:00,0,NO_SERVER,0
AA0202,32427,0,0,PS,1999-01-01,07:27:11,07:27:21,10,00:00:00,00:00:00,0,AGENT,07:27:21,07:28:29,68,MICHAL,0
AA0202,32428,0,0,PS,1999-01-01,07:50:49,07:50:58,9,00:00:00,00:00:00,0,AGENT,07:50:56,07:53:09,133,YITZ,0
AA0202,2638,28516995,1,PS,1999-01-01,08:11:53,08:11:59,6,08:11:59,08:12:42,43,AGENT,08:12:41,08:14:11,90,AVNI,0
AA0202,2296,24822801,2,PS,1999-01-01,08:22:44,08:22:49,5,08:22:49,08:23:01,12,AGENT,08:23:01,08:24:45,104,MORIAH,0
AA0202,32431,0,0,PS,1999-01-01,08:33:58,08:34:08,10,00:00:00,00:00:00,0,AGENT,08:34:06,08:35:36,90,AVNI,0
AA0202,32432,0,0,NW,1999-01-01,08:46:11,08:46:20,9,08:46:20,08:48:03,103,AGENT,08:48:02,08:49:45,103,SHARON,0
AA0202,4785,51728574,2,PS,1999-01-01,08:58:49,08:58:54,5,08:58:54,08:59:16,22,AGENT,08:59:03,08:59:17,14,MORIAH,0
AA0202,2952,31918642,2,PS,1999-01-01,09:11:21,09:11:26,5,09:11:26,09:11:32,6,AGENT,09:11:31,09:12:39,68,BASCH,0
AA0202,32435,0,0,PS,1999-01-01,09:24:51,09:25:00,9,00:00:00,00:00:00,0,AGENT,09:25:00,09:27:45,165,YITZ,0
AA0202,32436,0,0,PS,1999-01-01,09:34:56,09:35:06,10,00:00:00,00:00:00,0,AGENT,09:35:05,09:36:25,80,AVNI,0
AA0202,2939,31780224,1,PS,1999-01-01,09:45:04,09:45:10,6,09:45:10,09:45:44,34,AGENT,09:45:44,09:46:59,75,BASCH,0
AA0202,32438,0,0,PS,1999-01-01,10:00:04,10:00:13,9,00:00:00,00:00:00,0,AGENT,10:00:13,10:02:35,142,VICKY,0
AA0202,32439,0,0,PS,1999-01-01,10:12:21,10:12:31,10,00:00:00,00:00:00,0,AGENT,10:12:30,10:17:06,276,YITZ,0
AA0202,2643,28575710,1,PS,1999-01-01,10:29:34,10:29:39,5,10:29:39,10:30:48,69,AGENT,10:30:47,10:32:49,122,SHARON,0
AA0202,32441,0,0,PS,1999-01-01,10:44:44,10:44:58,14,00:00:00,00:00:00,0,AGENT,10:44:57,10:49:10,253,BASCH,0
AA0202,32442,0,0,PS,1999-01-01,11:02:13,11:02:22,9,00:00:00,00:00:00,0,AGENT,11:02:21,11:03:18,57,BASCH,0
AA0202,32443,0,0,PS,1999-01-01,11:17:29,11:17:37,8,00:00:00,00:00:00,0,AGENT,11:17:36,11:20:18,162,MORIAH,0
AA0202,32444,0,0,PS,1999-01-01,11:31:20,11:31:33,13,00:00:00,00:00:00,0,AGENT,11:31:33,11:34:40,187,VICKY,0
AA0202,32445,0,0,PE,1999-01-01,11:44:43,11:44:51,8,00:00:00,00:00:00,0,AGENT,11:44:51,12:00:28,937,MORIAH,0
AA0202,32446,0,0,NW,1999-01-01,12:00:50,12:01:03,13,00:00:00,00:00:00,0,AGENT,12:01:03,12:01:38,35,BASCH,0
AA0202,32447,0,0,PS,1999-01-01,12:21:34,12:21:44,10,00:00:00,00:00:00,0,AGENT,12:21:43,12:24:00,137,KAZAV,0
AA0202,32448,0,0,PS,1999-01-01,12:43:39,12:43:53,14,00:00:00,00:00:00,0,AGENT,12:43:53,12:43:58,5,NO_SERVER,0
AA0202,32449,0,0,PS,1999-01-01,13:04:39,13:04:51,12,00:00:00,00:00:00,0,AGENT,13:04:51,13:15:33,642,VICKY,0
AA0202,32450,0,0,PS,1999-01-01,13:28:55,13:29:04,9,00:00:00,00:00:00,0,AGENT,13:29:03,13:30:18,75,VICKY,0
AA0202,32451,0,0,PS,1999-01-01,13:45:34,13:45:42,8,00:00:00,00:00:00,0,AGENT,13:45:42,13:47:11,89,ZOHARI,0
AA0202,2727,29501574,1,PS,1999-01-01,13:57:53,13:57:58,5,13:57:58,13:58:08,10,HANG,00:00:00,00:00:00,0,NO_SERVER,0
AA0202,32453,0,0,PS,1999-01-01,14:29:40,14:30:01,21,00:00:00,00:00:00,0,HANG,00:00:00,00:00:00,0,NO_SERVER,0
AA0203,33140,0,0,NW,1999-01-01,01:20:06,01:21:20,74,00:00:00,00:00:00,0,HANG,00:00:00,00:00:00,0,NO_SERVER,0
AA0203,33141,0,0,PS,1999-01-01,07:27:36,07:27:50,14,00:00:00,00:00:00,0,AGENT,07:27:49,07:28:49,60,YITZ,0
AA0203,33142,0,0,PS,1999-01-01,07:51:02,07:51:12,10,00:00:00,00:00:00,0,AGENT,07:51:11,07:54:44,213,BASCH,0
AA0203,293,3234416,2,PS,1999-01-01,08:12:31,08:12:36,5,08:12:36,08:12:49,13,AGENT,08:12:48,08:13:20,32,SHARON,0
AA0203,2231,24653081,2,PS,1999-01-01,08:22:46,08:22:52,6,08:22:52,08:23:29,37,AGENT,08:23:29,08:24:40,71,KAZAV,0
AA0203,33145,0,0,NW,1999-01-01,08:34:35,08:34:48,13,00:00:00,00:00:00,0,AGENT,08:34:48,08:36:31,103,KAZAV,0
AA0203,33146,0,0,NW,1999-01-01,08:46:22,08:46:25,3,08:46:25,08:47:04,39,HANG,00:00:00,00:00:00,0,NO_SERVER,0
AA0203,2051,22665004,1,PS,1999-01-01,08:58:03,08:58:09,6,08:58:09,08:58:45,36,AGENT,08:58:44,09:00:30,106,VICKY,0
AA0203,5080,56127699,1,PS,1999-01-01,09:10:24,09:10:29,5,09:10:29,09:11:08,39,AGENT,09:11:07,09:12:19,72,YITZ,0
AA0203,5009,55352041,1,PS,1999-01-01,09:22:53,09:22:58,5,09:22:58,09:23:31,33,AGENT,09:23:29,09:25:48,139,BASCH,0
AA0203,104,1152354,2,PS,1999-01-01,09:33:36,09:33:42,6,09:33:42,09:34:20,38,AGENT,09:34:19,09:49:24,905,VICKY,0
AA0203,2047,22624019,1,PS,1999-01-01,09:44:40,09:44:46,6,09:44:46,09:45:06,20,AGENT,09:45:05,09:45:40,35,BASCH,0
AA0203,33152,0,0,PS,1999-01-01,09:59:43,09:59:52,9,00:00:00,00:00:00,0,AGENT,09:59:51,10:00:55,64,YITZ,0
AA0203,33153,0,0,PS,1999-01-01,10:11:34,10:11:44,10,00:00:00,00:00:00,0,AGENT,10:11:42,10:18:17,395,AVNI,0
AA0203,584,6459051,2,PS,1999-01-01,10:28:06,10:28:12,6,10:28:12,10:29:45,93,AGENT,10:29:44,10:40:17,633,AVNI,0
AA0203,33155,0,0,PS,1999-01-01,10:43:01,10:43:13,12,00:00:00,00:00:00,0,AGENT,10:43:12,10:44:08,56,BASCH,0
AA0203,33156,0,0,PS,1999-01-01,11:00:16,11:00:27,11,00:00:00,00:00:00,0,AGENT,11:00:26,11:02:19,113,VICKY,0
AA0203,33157,0,0,PS,1999-01-01,11:14:46,11:14:57,11,00:00:00,00:00:00,0,AGENT,11:14:55,11:15:06,11,KAZAV,0
AA0203,33158,0,0,PS,1999-01-01,11:28:44,11:28:52,8,00:00:00,00:00:00,0,AGENT,11:28:51,11:30:49,118,MORIAH,0
